0.0,0.0,0.0,0.16,0.0,0.0,1,36
0.85,0.04,-0.04,0.85,0.0,1.6,29,36
0.2,-0.26,0.23,0.22,0.0,1.6,3,36
-0.15,0.28,0.26,0.24,0.0,0.44,3,36
